City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,saint-francois,46.4154,3.9054,15.69,82,75,1.03,FR,1693438670
367,iskateley,67.6803,53.1512,6.94,88,34,2.95,RU,1693438671
368,muynoq,43.7683,59.0214,17.23,44,0,4.86,UZ,1693438671
369,kenora,49.8167,-94.4337,22.54,53,0,2.57,CA,1693438672
370,ixtapa,20.7,-105.2,31.57,70,75,4.12,MX,1693438673
371,san rafael,-34.6177,-68.3301,12.94,39,30,3.59,AR,1693438673
372,guaimaca,14.5333,-86.8167,21.24,95,100,0.6,HN,1693438674
373,dubbo,-32.25,148.6167,13.07,82,25,2.57,AU,1693438675
374,chernyshevskiy,63.0128,112.4714,15.14,83,84,4.35,RU,1693438675
375,chincholi,17.4667,77.4333,23.47,76,72,1.21,IN,1693438678
376,vorkuta,67.5,64.0,6.46,83,29,1.9,RU,1693438678
377,yaren,-0.5472,166.916,29.19,71,16,3.72,NR,1693438679
378,tamanrasset,22.785,5.5228,26.95,28,0,2.06,DZ,1693438680
379,atafu village,-8.5421,-172.5159,28.88,74,56,6.72,TK,1693438680
380,saint-pierre,-21.3393,55.4781,18.09,76,81,4.41,RE,1693438681
381,dourbali,11.8091,15.8632,22.12,83,79,3.16,TD,1693438681
382,san julian,21.0167,-102.1667,22.78,52,65,1.4,MX,1693438682
383,ketchikan,55.3422,-131.6461,16.26,88,100,3.6,US,1693438683
384,prince rupert,54.3161,-130.3201,16.05,94,100,5.14,CA,1693438683
385,tashtagol,52.7657,87.8894,12.78,98,12,1.33,RU,1693438684
386,somerset east,-32.7217,25.588,18.84,19,0,4.56,ZA,1693438685
387,lautoka,-17.6167,177.4667,23.92,83,75,3.09,FJ,1693438585
388,ondo,7.1,4.8333,22.03,98,100,1.64,NG,1693438686
389,ron,15.6667,75.7333,23.27,83,69,3.95,IN,1693438687
390,cidreira,-30.1811,-50.2056,15.95,95,1,4.92,BR,1693438688
391,axim,4.8699,-2.2405,24.22,93,86,3.49,GH,1693438688
392,villapinzon,5.2162,-73.5949,9.48,97,37,1.35,CO,1693438689
393,faya-largeau,17.9257,19.1043,35.14,30,50,2.76,TD,1693438689
394,xining,36.6167,101.7667,13.89,42,90,1.1,CN,1693438690
395,cockburn town,21.4612,-71.1419,29.21,86,100,8.3,TC,1693438489
396,alvorada,-12.48,-49.1247,28.14,55,35,2.16,BR,1693438691
397,agustin codazzi,10.0341,-73.2361,34.99,62,89,2.09,CO,1693438692
398,port macquarie,-31.4333,152.9167,20.36,51,67,1.43,AU,1693438506
399,porto velho,-8.7619,-63.9039,23.03,94,75,3.6,BR,1693438693
400,kato achaia,38.15,21.55,24.43,73,36,0.84,GR,1693438694
401,yetkul',54.8221,61.588,8.05,96,71,2.92,RU,1693438694
402,la sarre,48.8002,-79.1996,9.7,69,72,1.93,CA,1693438695
403,vernon,50.2581,-119.2691,22.64,63,100,1.79,CA,1693438696
404,pariaman,-0.619,100.12,25.03,91,98,2.89,ID,1693438696
405,selfoss,63.9331,-20.9971,9.47,90,100,1.89,IS,1693438697
406,mata-utu,-13.2816,-176.1745,27.06,81,95,10.78,WF,1693438698
407,sungjibaegam,41.2428,128.7989,13.34,92,100,0.77,KP,1693438698
408,castillos,-34.1667,-53.8333,11.65,85,79,2.34,UY,1693438699
409,napanee,44.2501,-76.9494,19.39,74,49,5.0,CA,1693438700
410,santa cruz,-17.8,-63.1667,28.7,51,1,6.17,BO,1693438441
411,aguada de pasajeros,22.385,-80.8508,27.81,84,61,3.05,CU,1693438701
412,juneau,58.3019,-134.4197,16.0,81,100,4.63,US,1693438527
413,ngama,11.7833,17.1667,22.24,82,65,2.25,TD,1693438702
414,jackson,42.4165,-122.8345,30.01,29,0,1.54,US,1693438703
415,ginir,7.1333,40.7,13.55,81,15,2.8,ET,1693438703
416,strathalbyn,-35.2667,138.9,13.14,95,93,3.99,AU,1693438704
417,puerto penasco,31.3167,-113.5333,32.55,68,16,4.15,MX,1693438705
418,fortuna,40.5982,-124.1573,24.19,71,20,8.23,US,1693438705
419,kelowna,49.8831,-119.4857,22.68,53,100,6.69,CA,1693438620
420,vyazemskiy,47.5378,134.7525,17.53,95,100,0.41,RU,1693438706
421,santa terezinha,-29.9002,-50.0904,15.63,95,1,4.49,BR,1693438707
422,idri,27.5,13.2667,30.96,30,1,5.36,LY,1693438708
423,igreja,15.0333,-24.3333,25.72,85,100,2.69,CV,1693438708
424,victoria point,-27.5833,153.3,23.43,70,52,1.34,AU,1693438709
425,qui nhon,13.7667,109.2333,26.65,82,100,2.44,VN,1693438710
426,ta`u,-14.2336,-169.5144,26.51,80,79,11.45,AS,1693438710
427,fier,40.7239,19.5561,21.82,67,26,2.04,AL,1693438711
428,sept-iles,50.2001,-66.3821,13.0,92,100,5.14,CA,1693438611
429,crane,31.3974,-102.3501,33.05,20,2,1.31,US,1693438712
430,mananara,-16.1667,49.7667,20.01,89,63,4.57,MG,1693438713
431,dalnerechensk,45.9339,133.7225,18.47,99,100,1.57,RU,1693438713
432,bobo-dioulasso,11.1771,-4.2979,27.25,83,20,1.54,BF,1693438714
433,masterton,-40.9597,175.6575,11.05,60,11,3.0,NZ,1693438715
434,quepos,9.4236,-84.1652,27.56,85,100,0.77,CR,1693438715
435,sittwe,20.15,92.9,26.79,87,100,3.49,MM,1693438716
436,oranjemund,-28.55,16.4333,13.27,90,52,1.96,NA,1693438716
437,tsiombe,-25.3,45.4833,17.23,81,2,3.93,MG,1693438717
438,dunedin,-45.8742,170.5036,12.82,46,12,0.54,NZ,1693438718
439,page,36.9147,-111.4558,37.88,11,0,9.83,US,1693438718
440,sint-oedenrode,51.55,5.45,12.72,91,40,3.6,NL,1693438719
441,sur,22.5667,59.5289,29.1,70,2,1.57,OM,1693438720
442,atlantic city,39.3643,-74.4229,26.66,66,0,4.12,US,1693438472
443,galle,6.0367,80.217,25.81,87,100,5.92,LK,1693438721
444,dhuusamarreeb,5.535,46.3861,24.23,63,84,7.62,SO,1693438721
445,forster,-32.1667,152.5167,20.77,61,51,3.81,AU,1693438722
446,conception bay south,47.4999,-52.9981,19.19,97,100,8.14,CA,1693438723
447,luderitz,-26.6481,15.1594,15.1,82,21,3.78,NA,1693438723
448,fort bragg,35.139,-79.006,25.08,97,75,3.6,US,1693438725
449,rome,34.257,-85.1647,27.98,69,0,6.69,US,1693438624
450,joigny,47.9829,3.401,12.67,72,92,1.07,FR,1693438726
451,roja,57.5,22.8167,17.95,99,100,1.35,LV,1693438726
452,rakops,-21.0167,24.3333,13.2,47,0,3.29,BW,1693438727
453,chul'man,56.8479,124.9104,17.12,65,25,0.73,RU,1693438728
454,kencong,-8.2833,113.3667,24.4,77,94,0.61,ID,1693438728
455,monrovia,6.3005,-10.7969,25.87,90,99,2.38,LR,1693438729
456,hami,42.8,93.45,24.02,32,0,2.99,CN,1693438468
457,tangjin,36.8944,126.6297,20.9,77,99,0.66,KR,1693438730
458,las tablas,7.7667,-80.2833,28.43,99,36,1.47,PA,1693438730
459,mangrol,21.1167,70.1167,25.79,79,6,2.27,IN,1693438731
460,dezhou,37.4486,116.2925,22.92,81,0,4.44,CN,1693438732
461,markovo,57.3206,107.0881,19.54,83,100,0.16,RU,1693438732
462,tommot,58.9564,126.2925,20.0,64,0,0.54,RU,1693438733
463,nova sintra,14.8667,-24.7167,24.04,81,100,4.67,CV,1693438733
464,assab,13.0092,42.7394,32.44,71,84,4.53,ER,1693438734
465,bedesa,8.9,40.7833,16.03,81,70,2.29,ET,1693438735
466,kapuskasing,49.4169,-82.4331,17.05,67,75,3.09,CA,1693438735
467,chifeng,42.2683,118.9636,17.76,63,97,1.33,CN,1693438736
468,kralendijk,12.15,-68.2667,28.99,79,0,8.75,BQ,1693438736
469,sona,45.4388,10.8255,18.69,84,0,1.03,IT,1693438737
470,cameta,-2.2444,-49.4958,28.75,72,42,4.5,BR,1693438738
471,remire-montjoly,4.9167,-52.2667,28.02,78,0,0.51,GF,1693438739
472,dongola,19.1667,30.4833,32.64,17,78,1.97,SD,1693438740
473,lerwick,60.1545,-1.1494,12.0,91,2,3.08,GB,1693438740
474,lorengau,-2.0226,147.2712,28.94,74,57,4.51,PG,1693438741
475,tongliao,43.6125,122.2653,18.6,74,29,3.01,CN,1693438742
476,tambura,5.6,27.4667,20.12,94,100,0.9,SS,1693438742
477,mount pearl,47.5166,-52.7813,18.86,97,100,8.75,CA,1693438743
478,zouerate,22.7187,-12.4521,30.64,47,96,8.95,MR,1693438744
479,tazovsky,67.4667,78.7,3.83,75,36,3.07,RU,1693438744
480,kudahuvadhoo,2.6708,72.8944,28.24,69,99,4.43,MV,1693438745
481,amga,60.8953,131.9608,21.39,59,12,1.71,RU,1693438747
482,altay,47.8667,88.1167,16.49,59,1,3.02,CN,1693438748
483,guarapari,-20.6667,-40.4975,23.27,95,64,1.92,BR,1693438748
484,yermentau,51.6214,73.1069,10.1,58,1,4.32,KZ,1693438749
485,borogontsy,62.6683,131.1683,20.2,56,61,2.71,RU,1693438749
486,pokhara,28.2333,83.9833,21.29,82,44,2.29,NP,1693438750
487,kampene,-3.6,26.6667,21.83,66,7,0.37,CD,1693438751
488,nadym,65.5333,72.5167,8.63,74,95,4.77,RU,1693438751
489,danville,36.586,-79.395,26.21,77,75,2.06,US,1693438633
490,tarnogskiy gorodok,60.4997,43.5761,10.29,90,40,0.77,RU,1693438753
491,phan thiet,10.9333,108.1,27.16,80,96,4.11,VN,1693438753
492,al jubayl,27.0112,49.6583,33.26,56,24,4.21,SA,1693438633
493,barranca,-10.75,-77.7667,18.89,83,12,5.02,PE,1693438754
494,yamada,39.4667,141.95,28.54,80,97,4.91,JP,1693438755
495,luisant,48.4295,1.4738,13.38,79,96,1.34,FR,1693438756
496,touros,-5.1989,-35.4608,25.03,79,0,6.1,BR,1693438757
497,manokwari,-0.8667,134.0833,26.92,77,97,0.72,ID,1693438757
498,colares,38.7992,-9.4469,19.97,79,41,19.67,PT,1693438758
499,colonia,50.9333,6.95,13.82,86,40,2.06,DE,1693438759
500,ulladulla,-35.35,150.4667,13.6,83,100,1.97,AU,1693438759
501,beipiao,41.7919,120.7792,19.65,64,48,1.49,CN,1693438760
502,zaozersk,69.4005,32.4476,9.93,86,8,0.22,RU,1693438760
503,greymouth,-42.4667,171.2,10.86,78,84,0.49,NZ,1693438761
504,mammoth lakes,37.6485,-118.9721,27.4,12,0,3.6,US,1693438762
505,humaita,-7.5061,-63.0208,29.84,38,19,1.18,BR,1693438762
506,sena madureira,-9.0656,-68.6569,28.37,53,57,1.21,BR,1693438763
507,el abiodh sidi cheikh,32.893,0.5484,23.78,29,1,7.31,DZ,1693438764
508,boma,7.0805,-2.1697,21.95,100,99,0.83,GH,1693438764
509,daru,-9.0763,143.2092,25.82,63,32,4.96,PG,1693438765
510,manay,7.215,126.5397,29.31,71,20,4.27,PH,1693438765
511,cannonvale,-20.2833,148.7,20.66,65,0,1.47,AU,1693438766
512,abalak,58.1286,68.5944,8.74,95,85,1.4,RU,1693438767
513,drabiv,49.963,32.1529,18.76,41,2,3.64,UA,1693438767
514,banda aceh,5.5577,95.3222,26.9,76,100,5.66,ID,1693438768
515,sechura,-5.5569,-80.8222,22.12,70,1,7.11,PE,1693438769
516,guasdualito,7.2424,-70.7324,23.98,100,20,0.0,VE,1693438770
517,piton saint-leu,-21.2196,55.3151,19.04,71,85,4.98,RE,1693438772
518,dwarka,22.2394,68.9678,26.74,71,92,4.11,IN,1693438772
519,turbat,26.0023,63.044,26.34,77,65,2.66,PK,1693438773
520,poli,-3.3333,36.8,12.66,91,36,1.22,TZ,1693438774
521,villa gesell,-37.2639,-56.973,11.14,91,100,1.51,AR,1693438774
522,kolonia,50.9333,6.95,13.82,86,40,2.06,DE,1693438759
523,santa luzia,-19.7697,-43.8514,24.6,64,0,1.54,BR,1693438775
524,valdivia,-39.8142,-73.2459,9.05,91,92,0.86,CL,1693438776
525,nago,26.5881,127.9761,30.47,81,27,2.97,JP,1693438777
526,novodvinsk,64.4165,40.8122,9.65,93,94,1.71,RU,1693438777
527,namibe,-15.1961,12.1522,19.17,87,84,3.84,AO,1693438778
528,krasnyy chikoy,50.3643,108.7512,13.79,74,0,1.17,RU,1693438779
529,kangding,30.0513,101.9603,13.12,94,94,0.17,CN,1693438780
530,bardai,11.65,7.2333,22.29,92,85,3.35,NG,1693438780
531,sarmiento,-45.5882,-69.07,5.7,48,1,14.54,AR,1693438781
532,montepuez,-13.1256,38.9997,19.04,76,7,2.61,MZ,1693438781
533,taroudant,30.4703,-8.877,19.95,84,11,0.55,MA,1693438747
534,darwin,-12.4611,130.8418,27.19,61,0,1.54,AU,1693438783
535,al mindak,20.1588,41.2834,24.78,37,4,1.2,SA,1693438783
536,bandarbeyla,9.4942,50.8122,26.05,71,14,11.06,SO,1693438784
537,wuchuan,21.4571,110.7659,25.64,82,15,4.61,CN,1693438784
538,tatishchevo,51.6703,45.5953,15.82,59,36,2.25,RU,1693438785
539,rio real,-11.4847,-37.9328,20.99,96,0,4.32,BR,1693438786
540,hyderabad,17.3753,78.4744,23.73,83,40,3.09,IN,1693438518
541,sinabang,2.4803,96.3801,26.41,84,98,1.9,ID,1693438787
542,nalut,30.3333,10.85,29.17,37,92,3.98,LY,1693438787
543,vilyuysk,63.7553,121.6247,20.56,49,100,4.41,RU,1693438788
544,boca suno,-0.7167,-77.1333,25.78,75,50,0.36,EC,1693438789
545,columbia falls,48.3725,-114.1815,12.82,90,100,4.12,US,1693438790
546,coruripe,-10.1256,-36.1756,23.61,88,0,4.56,BR,1693438790
547,namsos,64.4662,11.4957,8.95,100,40,0.0,NO,1693438791
548,salinopolis,-0.6136,-47.3561,26.95,78,3,6.27,BR,1693438792
549,dashitou,43.3067,128.5114,17.18,80,89,1.14,CN,1693438793
550,dakhla,23.6848,-15.958,20.85,86,59,7.49,EH,1693438794
551,uturoa,-16.7333,-151.4333,24.28,72,92,5.78,PF,1693438795
552,kibungo,-2.1597,30.5427,19.51,60,29,0.89,RW,1693438797
553,vila velha,-20.3297,-40.2925,23.97,91,100,1.54,BR,1693438760
554,divnomorskoye,44.5011,38.1353,22.89,69,0,1.71,RU,1693438798
555,kushiro,42.975,144.3747,19.53,100,75,2.06,JP,1693438798
556,corner brook,48.9667,-57.9484,19.09,98,100,1.44,CA,1693438799
557,colac,-38.3333,143.5833,11.02,84,98,4.79,AU,1693438799
558,nantucket,41.2835,-70.0995,22.3,97,75,3.6,US,1693438620
559,kidal,18.4411,1.4078,34.56,27,87,1.64,ML,1693438801
